2025-03-04 17:37:07,185 INFO    StreamThr :974389 [internal.py:wandb_internal():86] W&B internal server running at pid: 974389, started at: 2025-03-04 17:37:07.184395
2025-03-04 17:37:07,684 DEBUG   HandlerThread:974389 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-133-generic-x86_64-with-glibc2.35', 'python': '3.10.13', 'heartbeatAt': '2025-03-04T23:37:07.674148', 'startedAt': '2025-03-04T23:37:07.149009', 'docker': None, 'cuda': None, 'args': ('--local_rank=0', '--version=liuhaotian/llava-llama-2-13b-chat-lightning-preview', '--dataset_dir=/shared/nas/data/m1/jk100/code/OpenAttrLibrary/LISA/dataset', '--vision_pretrained=/shared/nas/data/m1/jk100/code/OpenAttrLibrary/LISA/weights/sam_vit_h_4b8939.pth', '--dataset=sem_seg||refer_seg||vqa||reason_seg', '--sample_rates=9,3,3,1', '--batch_size=2', '--grad_accumulation_steps', '10', '--ce_loss_weight=1.0', '--dice_loss_weight=1', '--bce_loss_weight=2.0', '--kld_loss_weight=4', '--seg_cls_loss_weight=0.5', '--exp_name=plum-13b_kld_4_dice_1', '--use_teacher_ref', '--model_max_length', '512', '--epoch', '50'), 'state': 'running', 'program': '/shared/nas2/jk100/partonomy_private/src/models/PLUM/plum_train_ds.py', 'codePathLocal': 'plum_train_ds.py', 'codePath': 'src/models/PLUM/plum_train_ds.py', 'git': {'remote': 'https://github.com/AnselBlume/partonomy_private.git', 'commit': '27e648e28dcd2e6e09c16861d5edfc9cc9d4bc11'}, 'email': 'jeonghwankim123@gmail.com', 'root': '/shared/nas2/jk100/partonomy_private', 'host': 'blender14.cs.illinois.edu', 'username': 'jk100', 'executable': '/shared/nas/data/m1/jk100/.conda/envs/llava/bin/python', 'cpu_count': 96, 'cpu_count_logical': 192, 'cpu_freq': {'current': 2126.011708333333, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 3071.348, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 3099.727, 'min': 0.0, 'max': 0.0}, {'current': 3100.0, 'min': 0.0, 'max': 0.0}, {'current': 3055.353, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 3100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2948.539, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 3095.417, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 3099.998, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}, {'current': 2100.0, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 868.2504730224609, 'used': 283.6178550720215}}, 'gpu': 'NVIDIA H100 80GB HBM3', 'gpu_count': 7, 'gpu_devices': [{'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}], 'memory': {'total': 1007.3638648986816}}
2025-03-04 17:37:07,684 INFO    HandlerThread:974389 [system_monitor.py:probe():224] Finished collecting system info
2025-03-04 17:37:07,684 INFO    HandlerThread:974389 [system_monitor.py:probe():227] Publishing system info
2025-03-04 17:37:07,684 DEBUG   HandlerThread:974389 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-03-04 17:37:07,685 DEBUG   HandlerThread:974389 [system_info.py:_save_pip():68] Saving pip packages done
2025-03-04 17:37:07,685 DEBUG   HandlerThread:974389 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2025-03-04 17:37:08,457 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_created():271] file/dir created: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/conda-environment.yaml
2025-03-04 17:37:08,457 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_created():271] file/dir created: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/requirements.txt
2025-03-04 17:37:11,705 DEBUG   HandlerThread:974389 [system_info.py:_save_conda():87] Saving conda packages done
2025-03-04 17:37:11,707 INFO    HandlerThread:974389 [system_monitor.py:probe():229] Finished publishing system info
2025-03-04 17:37:11,713 DEBUG   SenderThread:974389 [sender.py:send():380] send: files
2025-03-04 17:37:11,713 INFO    SenderThread:974389 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2025-03-04 17:37:11,719 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: stop_status
2025-03-04 17:37:11,719 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: stop_status
2025-03-04 17:37:11,720 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-04 17:37:11,877 DEBUG   SenderThread:974389 [sender.py:send():380] send: telemetry
2025-03-04 17:37:11,878 DEBUG   SenderThread:974389 [sender.py:send():380] send: exit
2025-03-04 17:37:11,878 INFO    SenderThread:974389 [sender.py:send_exit():585] handling exit code: 0
2025-03-04 17:37:11,878 INFO    SenderThread:974389 [sender.py:send_exit():587] handling runtime: 4
2025-03-04 17:37:11,879 INFO    SenderThread:974389 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-03-04 17:37:11,879 INFO    SenderThread:974389 [sender.py:send_exit():593] send defer
2025-03-04 17:37:11,880 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:11,880 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 0
2025-03-04 17:37:11,880 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:11,880 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 0
2025-03-04 17:37:11,880 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 1
2025-03-04 17:37:11,880 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:11,880 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 1
2025-03-04 17:37:11,880 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:11,880 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 1
2025-03-04 17:37:11,880 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 2
2025-03-04 17:37:11,880 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:11,880 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 2
2025-03-04 17:37:11,880 INFO    HandlerThread:974389 [system_monitor.py:finish():203] Stopping system monitor
2025-03-04 17:37:11,880 DEBUG   SystemMonitor:974389 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-03-04 17:37:11,881 INFO    HandlerThread:974389 [interfaces.py:finish():202] Joined cpu monitor
2025-03-04 17:37:11,881 DEBUG   SystemMonitor:974389 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-03-04 17:37:11,881 INFO    HandlerThread:974389 [interfaces.py:finish():202] Joined disk monitor
2025-03-04 17:37:11,881 DEBUG   SystemMonitor:974389 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-03-04 17:37:12,063 INFO    wandb-upload_0:974389 [upload_job.py:push():131] Uploaded file /tmp/tmp2kt787jpwandb/si4ep764-wandb-metadata.json
2025-03-04 17:37:12,459 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_modified():288] file/dir modified: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/conda-environment.yaml
2025-03-04 17:37:12,459 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_created():271] file/dir created: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/output.log
2025-03-04 17:37:12,459 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_created():271] file/dir created: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/wandb-summary.json
2025-03-04 17:37:12,459 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_created():271] file/dir created: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/wandb-metadata.json
2025-03-04 17:37:14,460 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_modified():288] file/dir modified: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/output.log
2025-03-04 17:37:14,657 INFO    HandlerThread:974389 [interfaces.py:finish():202] Joined gpu monitor
2025-03-04 17:37:14,657 INFO    HandlerThread:974389 [interfaces.py:finish():202] Joined memory monitor
2025-03-04 17:37:14,657 INFO    HandlerThread:974389 [interfaces.py:finish():202] Joined network monitor
2025-03-04 17:37:14,658 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: poll_exit
2025-03-04 17:37:14,658 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: status_report
2025-03-04 17:37:14,658 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:14,659 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 2
2025-03-04 17:37:14,659 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 3
2025-03-04 17:37:14,659 DEBUG   SenderThread:974389 [sender.py:send():380] send: stats
2025-03-04 17:37:14,660 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: poll_exit
2025-03-04 17:37:14,660 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:14,660 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 3
2025-03-04 17:37:14,660 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:14,660 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 3
2025-03-04 17:37:14,660 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 4
2025-03-04 17:37:14,660 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:14,660 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 4
2025-03-04 17:37:14,660 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:14,660 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 4
2025-03-04 17:37:14,661 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 5
2025-03-04 17:37:14,661 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:14,661 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 5
2025-03-04 17:37:14,661 DEBUG   SenderThread:974389 [sender.py:send():380] send: summary
2025-03-04 17:37:14,662 INFO    SenderThread:974389 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-03-04 17:37:14,662 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:14,662 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 5
2025-03-04 17:37:14,662 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 6
2025-03-04 17:37:14,662 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:14,662 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 6
2025-03-04 17:37:14,662 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:14,662 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 6
2025-03-04 17:37:14,665 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: status_report
2025-03-04 17:37:14,798 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 7
2025-03-04 17:37:14,798 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:14,798 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 7
2025-03-04 17:37:14,798 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:14,798 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 7
2025-03-04 17:37:15,461 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_modified():288] file/dir modified: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/config.yaml
2025-03-04 17:37:15,461 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_modified():288] file/dir modified: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/wandb-summary.json
2025-03-04 17:37:15,883 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 8
2025-03-04 17:37:15,884 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:15,884 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 8
2025-03-04 17:37:15,884 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:15,884 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 8
2025-03-04 17:37:15,884 INFO    SenderThread:974389 [job_builder.py:build():298] Attempting to build job artifact
2025-03-04 17:37:15,885 INFO    SenderThread:974389 [job_builder.py:_get_source_type():428] is repo sourced job
2025-03-04 17:37:15,917 INFO    SenderThread:974389 [job_builder.py:build():404] adding wandb-job metadata file
2025-03-04 17:37:15,926 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 9
2025-03-04 17:37:15,926 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:15,926 DEBUG   SenderThread:974389 [sender.py:send():380] send: artifact
2025-03-04 17:37:15,926 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 9
2025-03-04 17:37:16,272 INFO    SenderThread:974389 [sender.py:send_artifact():1458] sent artifact job-https___github.com_AnselBlume_partonomy_private.git_src_models_PLUM_plum_train_ds.py - {'id': 'QXJ0aWZhY3Q6MTUzNjU4MjQ0Mw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2ODczNTExNA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUzODg4MjMxMA==', 'versionIndex': 5}}}
